time,latitude,longitude,depth,mag,nst,gap,dmin,rms,updated,place,type,horizontalError,depthError,magError,magNst,status,year,month,day,h:m:s,state,city
2019-08-23 07:05:13+00:00,35.893,-117.711,8.77,2.7,39,29,0.01191,0.24,2021-08-24T23:14:51.713Z,"18km ESE of Little Lake, CA",earthquake,0.25,0.62,0.141,8,reviewed,2019,8,23,7:05:13,California,China Lake Acres
2019-08-23 07:05:11+00:00,35.894,-117.701,7.05,2.65,45,28,0.008308,0.12,2021-08-24T23:16:41.960Z,"19km ESE of Little Lake, CA",earthquake,0.13,0.21,0.1,8,reviewed,2019,8,23,7:05:11,California,China Lake Acres
2019-08-23 06:52:37+00:00,31.6508,-104.3169,5,2.7,42.15871825,59,0.123,0.95,2019-11-08T22:13:43.040Z,"58 km S of Whites City, New Mexico",earthquake,1,1.9,0.098,40,reviewed,2019,8,23,6:52:37,New Mexico,Loving
2019-08-23 06:06:54+00:00,40.9813333,-124.989,24.35,2.84,30,240,0.6417,0.16,2019-08-28T03:33:05.167Z,"72km WNW of Bayview, CA",earthquake,1.14,11.7,0.257,23,reviewed,2019,8,23,6:06:54,California,Ferndale
2019-08-23 05:37:25+00:00,35.9155,-117.685,8.3,3.2,57,31,0.01896,0.16,2021-10-07T20:23:30.510Z,"20km E of Little Lake, CA",earthquake,0.13,0.29,0.149,92,reviewed,2019,8,23,5:37:25,California,China Lake Acres
2019-08-23 05:34:57+00:00,35.9113333,-117.7056667,7.49,3.11,32,39,0.009545,0.11,2021-10-07T20:39:24.242Z,"18km E of Little Lake, CA",earthquake,0.13,0.27,0.14,15,reviewed,2019,8,23,5:34:57,California,China Lake Acres
2019-08-23 05:34:09+00:00,35.9078333,-117.7046667,7.14,4.33,82,20,0.005992,0.18,2021-10-07T19:25:42.120Z,"18km E of Little Lake, CA",earthquake,0.11,0.28,0.159464844,6,reviewed,2019,8,23,5:34:09,California,China Lake Acres
2019-08-23 02:43:41+00:00,35.8915,-117.7006667,7.02,2.51,54,25,0.006864,0.15,2021-09-21T18:02:41.060Z,"19km ESE of Little Lake, CA",earthquake,0.12,0.21,0.18,26,reviewed,2019,8,23,2:43:41,California,China Lake Acres
2019-08-23 02:37:40+00:00,32.859,-116.1853333,6.28,2.98,94,51,0.09997,0.23,2019-11-08T22:13:42.040Z,"23km NW of Ocotillo, CA",earthquake,0.16,0.87,0.151,110,reviewed,2019,8,23,2:37:40,California,Pine Valley
2019-08-23 01:03:26+00:00,42.5856,-111.4137,5,2.7,42.15871825,122,0.292,0.36,2019-11-08T22:13:42.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.6,1.8,0.053,46,reviewed,2019,8,23,1:03:26,Idaho,Soda Springs
2019-08-22 22:18:55+00:00,35.9141667,-117.7048333,7.7,2.52,54,21,0.01209,0.15,2021-09-21T18:16:48.560Z,"18km E of Little Lake, CA",earthquake,0.12,0.25,0.217,21,reviewed,2019,8,22,22:18:55,California,China Lake Acres
2019-08-22 21:22:35+00:00,35.8888333,-117.7063333,7.45,2.88,53,24,0.003552,0.15,2021-10-07T21:26:00.600Z,"19km ESE of Little Lake, CA",earthquake,0.12,0.29,0.145,20,reviewed,2019,8,22,21:22:35,California,China Lake Acres
2019-08-22 21:21:40+00:00,35.9001667,-117.7036667,6.66,3.45,72,20,0.002613,0.18,2021-10-07T19:24:25.710Z,"19km ESE of Little Lake, CA",earthquake,0.12,0.24,0.197,243,reviewed,2019,8,22,21:21:40,California,China Lake Acres
2019-08-22 21:11:07+00:00,35.8881667,-117.7005,8.11,3.57,70,20,0.00439,0.17,2021-10-07T19:30:55.930Z,"19km ESE of Little Lake, CA",earthquake,0.12,0.26,0.172,251,reviewed,2019,8,22,21:11:07,California,China Lake Acres
2019-08-22 21:09:17+00:00,35.9053333,-117.7063333,5.4,3.07,69,19,0.004765,0.18,2021-10-07T20:33:51.970Z,"18km E of Little Lake, CA",earthquake,0.12,0.31,0.213,40,reviewed,2019,8,22,21:09:17,California,China Lake Acres
2019-08-22 21:03:25+00:00,35.874,-117.692,8.73,2.69,50,26,0.01548,0.15,2021-08-24T22:23:24.730Z,"21km ESE of Little Lake, CA",earthquake,0.13,0.28,0.174,24,reviewed,2019,8,22,21:03:25,California,China Lake Acres
2019-08-22 20:58:46+00:00,35.8863333,-117.6978333,8.08,2.64,52,21,0.005718,0.17,2021-08-25T16:39:53.696Z,"20km ESE of Little Lake, CA",earthquake,0.14,0.31,0.135,21,reviewed,2019,8,22,20:58:46,California,China Lake Acres
2019-08-22 20:54:23+00:00,35.878,-117.6936667,7.52,2.62,45,41,0.01174,0.17,2021-08-25T16:21:23.120Z,"20km ESE of Little Lake, CA",earthquake,0.16,0.38,0.155,18,reviewed,2019,8,22,20:54:23,California,China Lake Acres
2019-08-22 20:49:50+00:00,35.9076667,-117.709,4.93,4.89,78,20,0.007928,0.2,2021-10-07T19:18:11.160Z,"18km E of Little Lake, CA",earthquake,0.12,0.28,0.159464844,6,reviewed,2019,8,22,20:49:50,California,China Lake Acres
2019-08-22 16:04:28+00:00,35.6833333,-117.4886667,6.83,3,51,48,0.03881,0.15,2021-10-07T20:54:33.899Z,"12km SW of Searles Valley, CA",earthquake,0.13,0.32,0.143,195,reviewed,2019,8,22,16:04:28,California,Searles Valley
2019-08-22 14:57:41+00:00,35.3226667,-117.927,6.41,2.91,75,30,0.08631,0.2,2021-10-07T21:12:22.020Z,"22km NNE of California City, CA",earthquake,0.14,0.58,0.18,167,reviewed,2019,8,22,14:57:41,California,California City
2019-08-22 13:30:36+00:00,38.1526,-117.8837,9,2.5,15,75.06,0.352,0.1273,2019-11-08T22:13:40.040Z,"32 km SE of Mina, Nevada",earthquake,1.05535678,2.7,0.24,8,reviewed,2019,8,22,13:30:36,Nevada,Tonopah
2019-08-22 13:16:39+00:00,35.905,-117.7258333,5.29,2.59,54,35,0.0197,0.15,2021-08-25T15:58:16.540Z,"17km ESE of Little Lake, CA",earthquake,0.12,0.29,0.156,23,reviewed,2019,8,22,13:16:39,California,China Lake Acres
2019-08-22 12:04:45+00:00,42.7398,-111.0099,10.37,2.6,42.15871825,69,0.071,0.43,2019-11-08T22:13:40.040Z,"5 km S of Auburn, Wyoming",earthquake,3.5,5.3,0.053,46,reviewed,2019,8,22,12:04:45,Wyoming,Afton
2019-08-22 09:47:54+00:00,38.1523,-117.8823,8.3,2.5,17,75.01,0.353,0.1329,2019-11-08T22:13:39.040Z,"33 km SE of Mina, Nevada",earthquake,1.05535678,2.3,0.26,9,reviewed,2019,8,22,9:47:54,Nevada,Tonopah
2019-08-22 08:59:41+00:00,38.1528,-117.8849,9.6,3.3,16,74.51,0.352,0.0922,2019-11-08T22:13:39.040Z,"32 km SE of Mina, Nevada",earthquake,1.05535678,2,0.25,8,reviewed,2019,8,22,8:59:41,Nevada,Tonopah
2019-08-22 04:21:07+00:00,35.5311667,-117.3723333,8.11,2.76,57,66,0.008888,0.16,2021-08-24T22:07:20.831Z,"26km S of Trona, CA",earthquake,0.15,0.26,0.177,24,reviewed,2019,8,22,4:21:07,California,Searles Valley
2019-08-22 02:10:09+00:00,35.6513333,-117.463,2.76,2.62,54,47,0.01324,0.14,2021-08-24T22:48:32.730Z,"14km SSW of Searles Valley, CA",earthquake,0.11,0.14,0.185,22,reviewed,2019,8,22,2:10:09,California,Searles Valley
2019-08-21 21:39:03+00:00,40.4704,-107.5332,0,2.5,42.15871825,107,0.212,0.63,2019-11-08T22:13:39.040Z,"5 km SSE of Craig, Colorado",mining explosion,2,1.6,0.06,36,reviewed,2019,8,21,21:39:03,Colorado,Craig
2019-08-21 19:54:51+00:00,37.4106,-81.5616,0,2.8,42.15871825,37,0.436,0.6,2019-11-08T22:13:34.040Z,"3 km SE of Welch, West Virginia",mining explosion,2.2,2,0.049,109,reviewed,2019,8,21,19:54:51,West Virginia,Welch
2019-08-21 15:02:49+00:00,35.8906667,-117.7278333,6.63,2.55,54,23,0.0194,0.15,2021-08-24T21:38:43.470Z,"17km ESE of Little Lake, CA",earthquake,0.12,0.24,0.202,24,reviewed,2019,8,21,15:02:49,California,China Lake Acres
2019-08-21 14:20:22+00:00,35.5316667,-117.3698333,8.44,3.23,86,27,0.007977,0.16,2021-10-07T20:11:16.110Z,"26km S of Trona, CA",earthquake,0.11,0.23,0.135,264,reviewed,2019,8,21,14:20:22,California,Searles Valley
2019-08-21 12:43:37+00:00,35.6665,-117.4758333,2.06,2.73,53,33,0.021,0.15,2021-08-24T20:18:56.770Z,"13km SSW of Searles Valley, CA",earthquake,0.13,0.2,0.104,23,reviewed,2019,8,21,12:43:37,California,Searles Valley
2019-08-21 09:57:59+00:00,35.8878333,-117.729,5.63,2.83,74,20,0.01979,0.16,2021-10-07T21:38:18.170Z,"17km ESE of Little Lake, CA",earthquake,0.09,0.27,0.136,129,reviewed,2019,8,21,9:57:59,California,China Lake Acres
2019-08-21 08:59:17+00:00,40.4038333,-123.1416667,26.13,2.62,26,38,0.2167,0.19,2019-08-27T04:57:04.657Z,"17km SSE of Hayfork, CA",earthquake,0.43,2.13,0.198,44,reviewed,2019,8,21,8:59:17,California,Hayfork
2019-08-21 07:36:34+00:00,37.2438333,-122.0576667,9.15,2.55,87,78,0.06317,0.18,2019-08-27T04:12:02.801Z,"4km SW of Saratoga, CA",earthquake,0.21,0.42,0.16,93,reviewed,2019,8,21,7:36:34,California,Saratoga
2019-08-21 06:50:41+00:00,34.0126667,-116.7518333,17.33,3.23,146,19,0.05159,0.19,2021-10-07T19:04:39.700Z,"11km NNE of Cabazon, CA",earthquake,0.11,0.25,0.161,294,reviewed,2019,8,21,6:50:41,California,Cabazon
2019-08-21 00:30:10+00:00,35.7151667,-117.575,4.88,3.41,80,32,0.09305,0.16,2021-10-07T20:04:42.260Z,"14km NE of Ridgecrest, CA",earthquake,0.09,0.26,0.137,70,reviewed,2019,8,21,0:30:10,California,Ridgecrest
2019-08-20 23:48:36+00:00,35.5158333,-117.4113333,8.7,2.55,57,37,0.03925,0.15,2021-08-24T21:23:32.390Z,"26km NE of Johannesburg, CA",earthquake,0.13,0.26,0.142,26,reviewed,2019,8,20,23:48:36,California,Searles Valley
2019-08-20 23:46:56+00:00,35.5173333,-117.4126667,8.39,3.18,87,17,0.04,0.16,2021-10-07T17:27:58.860Z,"26km NE of Johannesburg, CA",earthquake,0.11,0.26,0.202,74,reviewed,2019,8,20,23:46:56,California,Searles Valley
2019-08-20 18:37:09+00:00,45.8727,-106.7106,0,2.9,42.15871825,99,0.883,0.99,2019-11-08T22:13:34.040Z,"6 km W of Colstrip, Montana",mining explosion,3.1,1.7,0.06,36,reviewed,2019,8,20,18:37:09,Montana,Colstrip
2019-08-20 14:24:35+00:00,36.221,-117.9033333,-0.49,2.62,44,58,0.1104,0.18,2021-08-24T20:49:33.909Z,"11km SE of Olancha, CA",earthquake,0.17,0.34,0.15,16,reviewed,2019,8,20,14:24:35,California,Lone Pine
2019-08-20 13:41:46+00:00,36.0763333,-117.8756667,2.37,2.71,46,55,0.04448,0.16,2021-08-24T20:39:40.123Z,"7km ENE of Coso Junction, CA",earthquake,0.15,0.22,0.302,21,reviewed,2019,8,20,13:41:46,California,Inyokern
2019-08-20 09:39:42+00:00,35.13216667,-95.35033333,5,2.69,33,131,0.8566319,0.23,2019-11-08T22:13:35.040Z,"2 km ENE of Quinton, Oklahoma",earthquake,1.05535678,1.6,0.2,5,reviewed,2019,8,20,9:39:42,Oklahoma,Quinton
2019-08-20 09:26:58+00:00,35.6701667,-117.5345,10.1,2.5,51,50,0.05247,0.14,2021-09-21T17:02:31.660Z,"14km ENE of Ridgecrest, CA",earthquake,0.13,0.27,0.121,23,reviewed,2019,8,20,9:26:58,California,Ridgecrest
2019-08-20 00:33:45+00:00,35.5585,-120.7915,4.48,2.52,67,70,0.05656,0.07,2019-08-24T07:18:02.861Z,"8km W of Templeton, CA",earthquake,0.16,0.45,0.177,46,reviewed,2019,8,20,0:33:45,California,Templeton
2019-08-20 00:25:25+00:00,47.4166,-113.0815,23.48,3.3,42.15871825,50,0.33,0.56,2019-11-08T22:13:34.040Z,"40 km NE of Seeley Lake, Montana",earthquake,2.2,8.6,0.048,57,reviewed,2019,8,20,0:25:25,Montana,Seeley Lake
2019-08-19 22:50:34+00:00,43.8011,-105.2077,0,3.3,42.15871825,82,0.904,0.71,2019-11-02T15:26:18.040Z,"23 km ENE of Wright, Wyoming",mining explosion,4.9,1.8,0.062,38,reviewed,2019,8,19,22:50:34,Wyoming,Wright
2019-08-19 21:45:17+00:00,35.83616667,-96.59816667,7.07,2.52,72,86,0,0.2,2019-11-02T15:26:01.040Z,"8 km S of Shamrock, Oklahoma",earthquake,1.05535678,0.4,0.21,27,reviewed,2019,8,19,21:45:17,Oklahoma,Stroud
2019-08-19 18:32:19+00:00,36.0895,-117.8686667,1.69,2.66,55,56,0.03017,0.17,2021-08-24T15:21:21.480Z,"9km NE of Coso Junction, CA",earthquake,0.14,0.22,0.223,20,reviewed,2019,8,19,18:32:19,California,Inyokern
2019-08-19 12:17:41+00:00,35.547,-117.3516667,6.3,2.51,56,60,0.02437,0.15,2021-08-24T19:20:17.500Z,"24km S of Trona, CA",earthquake,0.15,0.26,0.149,21,reviewed,2019,8,19,12:17:41,California,Searles Valley
2019-08-19 11:45:20+00:00,35.603,-117.6006667,4.06,3.02,75,26,0.03197,0.16,2021-10-07T18:14:15.630Z,"7km ESE of Ridgecrest, CA",earthquake,0.09,0.21,0.153,52,reviewed,2019,8,19,11:45:20,California,Ridgecrest
2019-08-19 03:10:31+00:00,31.6468,-104.3172,5,2.6,42.15871825,67,0.127,0.53,2019-11-02T15:26:16.040Z,"58 km S of Whites City, New Mexico",earthquake,1.1,1.9,0.066,66,reviewed,2019,8,19,3:10:31,New Mexico,Loving
2019-08-19 01:24:12+00:00,33.5858333,-116.8171667,5.3,2.72,142,15,0.04498,0.21,2021-10-07T18:34:47.530Z,"14km WNW of Anza, CA",earthquake,0.1,0.37,0.182,115,reviewed,2019,8,19,1:24:12,California,Anza
2019-08-19 00:09:12+00:00,35.6703333,-117.4676667,9.5,3.54,90,22,0.02607,0.16,2021-10-07T17:06:21.540Z,"12km SSW of Searles Valley, CA",earthquake,0.1,0.19,0.145,328,reviewed,2019,8,19,0:09:12,California,Searles Valley
2019-08-18 22:02:28+00:00,35.6808333,-117.4888333,10.23,2.62,57,46,0.03642,0.15,2021-08-23T23:20:16.240Z,"12km SW of Searles Valley, CA",earthquake,0.13,0.23,0.165,25,reviewed,2019,8,18,22:02:28,California,Searles Valley
2019-08-18 21:29:10+00:00,31.3877,-103.6607,5,2.6,42.15871825,42,0.13,0.89,2019-11-02T15:26:15.040Z,"11 km W of Lindsay, Texas",earthquake,0.8,1.7,0.091,46,reviewed,2019,8,18,21:29:10,Texas,Pecos
2019-08-18 18:56:43+00:00,35.67,-117.4736667,4.32,3.47,73,38,0.02466,0.17,2021-10-07T17:15:33.730Z,"12km SSW of Searles Valley, CA",earthquake,0.11,0.25,0.145,309,reviewed,2019,8,18,18:56:43,California,Searles Valley
2019-08-18 18:27:42+00:00,36.0778333,-117.8655,2.65,3.13,67,53,0.04059,0.16,2021-10-07T18:02:47.370Z,"8km ENE of Coso Junction, CA",earthquake,0.11,0.27,0.159,38,reviewed,2019,8,18,18:27:42,California,Inyokern
2019-08-18 16:23:21+00:00,35.7611667,-82.6458333,4.69,2.51,23,52,0.1636,0.13,2020-08-09T16:31:44.282Z,"5 km SE of Marshall, North Carolina",earthquake,0.28,0.73,0.046,18,reviewed,2019,8,18,16:23:21,North Carolina,Marshall
2019-08-18 16:20:49+00:00,36.0888333,-117.8685,1.81,2.74,47,56,0.03074,0.16,2021-08-20T22:38:12.231Z,"9km NE of Coso Junction, CA",earthquake,0.15,0.22,0.183,21,reviewed,2019,8,18,16:20:49,California,Inyokern
2019-08-18 16:08:34+00:00,36.0928333,-117.8663333,2.04,2.52,49,55,0.02639,0.16,2021-08-24T18:16:52.220Z,"9km NE of Coso Junction, CA",earthquake,0.15,0.21,0.22,22,reviewed,2019,8,18,16:08:34,California,Inyokern
2019-08-18 09:07:13+00:00,35.12733333,-95.353,5.9,3.71,56,131,0,0.28,2020-03-20T02:15:09.809Z,"1 km ENE of Quinton, Oklahoma",earthquake,1.05535678,1.8,0.159464844,40,reviewed,2019,8,18,9:07:13,Oklahoma,Quinton
2019-08-18 08:45:29+00:00,38.0146,-98.005,5,4.1,42.15871825,186,0.689,0.43,2020-07-13T11:05:00.205Z,"5 km WSW of South Hutchinson, Kansas",earthquake,2.6,2,0.043,52,reviewed,2019,8,18,8:45:29,Kansas,South Hutchinson
2019-08-18 08:23:59+00:00,35.9136667,-117.691,3.04,2.64,60,26,0.01434,0.16,2021-08-23T22:34:33.720Z,"20km E of Little Lake, CA",earthquake,0.11,0.25,0.172,22,reviewed,2019,8,18,8:23:59,California,China Lake Acres
2019-08-18 07:42:25+00:00,36.09,-117.8635,2.11,3.25,73,52,0.0284,0.18,2021-10-07T17:37:29.544Z,"9km ENE of Coso Junction, CA",earthquake,0.12,0.19,0.135,41,reviewed,2019,8,18,7:42:25,California,Inyokern
2019-08-18 06:45:48+00:00,35.6868333,-117.4796667,7.37,2.63,60,55,0.04128,0.15,2021-08-23T22:50:09.811Z,"11km SW of Searles Valley, CA",earthquake,0.13,0.31,0.172,24,reviewed,2019,8,18,6:45:48,California,Searles Valley
2019-08-18 05:05:47+00:00,36.086,-117.8681667,1.82,2.57,56,55,0.03331,0.16,2021-09-20T22:56:51.489Z,"8km ENE of Coso Junction, CA",earthquake,0.14,0.19,0.211,24,reviewed,2019,8,18,5:05:47,California,Inyokern
2019-08-18 05:02:42+00:00,36.0856667,-117.8683333,1.59,2.76,53,55,0.03366,0.16,2021-08-23T21:59:12.934Z,"8km ENE of Coso Junction, CA",earthquake,0.14,0.21,0.248,21,reviewed,2019,8,18,5:02:42,California,Inyokern
2019-08-18 03:19:37+00:00,35.1355,-95.36583333,5,2.6,50,130,0.847633665,0.23,2019-11-02T15:26:01.040Z,"1 km NNE of Quinton, Oklahoma",earthquake,1.05535678,1.6,0.21,7,reviewed,2019,8,18,3:19:37,Oklahoma,Quinton
2019-08-17 23:18:05+00:00,35.13966667,-95.35966667,7,2.6,50,130,0.846733842,0.21,2019-11-02T15:26:01.040Z,"2 km NNE of Quinton, Oklahoma",earthquake,1.05535678,1.4,0.23,5,reviewed,2019,8,17,23:18:05,Oklahoma,Quinton
2019-08-17 17:24:09+00:00,36.0856667,-117.8633333,2.35,2.61,49,54,0.03258,0.14,2021-08-24T17:35:31.110Z,"9km ENE of Coso Junction, CA",earthquake,0.13,0.2,0.237,22,reviewed,2019,8,17,17:24:09,California,Inyokern
2019-08-17 15:22:29+00:00,36.7495,-98.06766667,5,2.64,77,121,0,0.2,2019-11-02T15:26:01.040Z,Oklahoma,earthquake,1.05535678,0.4,0.15,30,reviewed,2019,8,17,15:22:29,Oklahoma,Helena
2019-08-17 13:37:49+00:00,36.0873333,-117.8656667,1.9,2.62,46,54,0.03143,0.15,2021-08-23T23:29:18.316Z,"9km ENE of Coso Junction, CA",earthquake,0.13,0.2,0.226,25,reviewed,2019,8,17,13:37:49,California,Inyokern
2019-08-17 11:55:31+00:00,35.92,-117.7085,4.47,3.04,77,21,0.01848,0.16,2021-10-07T17:52:33.020Z,"18km E of Little Lake, CA",earthquake,0.1,0.19,0.181,46,reviewed,2019,8,17,11:55:31,California,China Lake Acres
2019-08-17 09:56:35+00:00,38.0455,-97.9666,5,2.8,42.15871825,191,0.696,0.27,2019-11-02T15:26:11.040Z,"3 km NW of South Hutchinson, Kansas",earthquake,1.5,2,0.05,105,reviewed,2019,8,17,9:56:35,Kansas,South Hutchinson
2019-08-17 02:10:23+00:00,36.0855,-117.8596667,2.26,2.57,52,54,0.03225,0.15,2021-08-24T18:43:00.610Z,"9km ENE of Coso Junction, CA",earthquake,0.13,0.19,0.263,21,reviewed,2019,8,17,2:10:23,California,Inyokern
2019-08-17 01:03:39+00:00,38.0204,-98.0021,5,3.1,42.15871825,64,0.687,0.59,2020-01-19T20:57:28.480Z,"5 km W of South Hutchinson, Kansas",earthquake,3.6,2,0.044,133,reviewed,2019,8,17,1:03:39,Kansas,South Hutchinson
2019-08-16 21:14:29+00:00,31.815,-115.518,23.43,2.85,15,106,0.4118,0.18,2021-08-16T19:28:09.142Z,"56km SW of Alberto Oviedo Mota, B.C., MX",earthquake,0.38,0.88,0.199,72,reviewed,2019,8,16,21:14:29,Baja California,Doctor Alberto Oviedo Mota
2019-08-16 19:55:41+00:00,38.1057,-97.9373,5,2.5,42.15871825,198,0.686,0.51,2019-11-02T15:26:10.040Z,"4 km E of Willowbrook, Kansas",earthquake,2.6,2,0.086,35,reviewed,2019,8,16,19:55:41,Kansas,Hutchinson
2019-08-16 19:06:26+00:00,43.622,-105.537,0,3,42.15871825,92,1.194,0.84,2019-11-02T15:26:22.040Z,"14 km SSW of Wright, Wyoming",mining explosion,6.2,1.8,0.081,20,reviewed,2019,8,16,19:06:26,Wyoming,Wright
2019-08-16 18:14:25+00:00,35.6448333,-117.4515,3.99,2.82,54,57,0.02127,0.13,2021-08-20T22:23:12.180Z,"14km SSW of Searles Valley, CA",earthquake,0.12,0.22,0.131,22,reviewed,2019,8,16,18:14:25,California,Searles Valley
2019-08-16 17:43:46+00:00,35.135,-95.36766667,7,2.62,50,130,0.847633665,0.22,2019-11-02T15:26:01.040Z,"1 km NNE of Quinton, Oklahoma",earthquake,1.05535678,1.3,0.23,8,reviewed,2019,8,16,17:43:46,Oklahoma,Quinton
2019-08-16 16:35:53+00:00,36.0811667,-117.8678333,2.69,2.52,49,55,0.03783,0.17,2021-08-24T19:08:08.000Z,"8km ENE of Coso Junction, CA",earthquake,0.15,0.42,0.327,21,reviewed,2019,8,16,16:35:53,California,Inyokern
2019-08-16 15:43:32+00:00,35.6643333,-117.501,10.37,2.54,57,30,0.02676,0.13,2021-08-24T17:48:36.750Z,"14km SW of Searles Valley, CA",earthquake,0.11,0.19,0.146,26,reviewed,2019,8,16,15:43:32,California,Searles Valley
2019-08-16 13:43:06+00:00,38.0334,-97.9551,5,2.7,42.15871825,184,0.71,0.56,2019-11-02T15:26:09.040Z,"1 km WNW of South Hutchinson, Kansas",earthquake,2.6,1.6,0.058,78,reviewed,2019,8,16,13:43:06,Kansas,South Hutchinson
2019-08-16 13:30:55+00:00,38.0837,-97.9811,5,2.6,42.15871825,194,0.666,0.52,2019-11-02T15:26:09.040Z,"2 km SSE of Willowbrook, Kansas",earthquake,1.8,2,0.089,33,reviewed,2019,8,16,13:30:55,Kansas,Hutchinson
2019-08-16 13:10:49+00:00,37.9952,-98.0943,5,3.1,42.15871825,179,0.646,0.38,2019-11-02T15:26:09.040Z,"3 km N of Partridge, Kansas",earthquake,2.3,2,0.049,110,reviewed,2019,8,16,13:10:49,Kansas,Nickerson
2019-08-16 12:59:10+00:00,38.0254,-97.9827,5,4.2,42.15871825,188,0.697,0.26,2020-07-07T22:53:14.522Z,"3 km W of South Hutchinson, Kansas",earthquake,1.5,2,0.035,80,reviewed,2019,8,16,12:59:10,Kansas,South Hutchinson
2019-08-16 12:00:28+00:00,35.3548333,-117.9013333,2.62,2.91,46,40,0.09833,0.23,2021-08-23T15:09:24.117Z,"24km W of Johannesburg, CA",earthquake,0.23,0.73,0.193,11,reviewed,2019,8,16,12:00:28,California,California City
2019-08-16 12:00:27+00:00,35.3518333,-117.9006667,7.32,2.64,53,32,0.09543,0.15,2021-08-23T15:45:16.763Z,"24km W of Johannesburg, CA",earthquake,0.15,0.82,0.145,15,reviewed,2019,8,16,12:00:27,California,California City
2019-08-16 11:27:27+00:00,36.1756667,-117.8838333,2.58,2.54,57,57,0.06253,0.16,2021-08-24T18:03:43.850Z,"16km NNE of Coso Junction, CA",earthquake,0.15,0.35,0.219,21,reviewed,2019,8,16,11:27:27,California,Lone Pine
2019-08-16 09:35:19+00:00,31.6606,-104.2985,5,2.8,42.15871825,66,0.113,0.63,2019-11-02T15:26:09.040Z,"57 km S of Whites City, New Mexico",earthquake,1.4,1.9,0.081,48,reviewed,2019,8,16,9:35:19,New Mexico,Loving
2019-08-16 05:28:12+00:00,38.8258333,-122.7981667,2.63,2.75,75,33,0.226275377,0.09,2019-08-19T22:25:03.151Z,"6km NW of The Geysers, CA",earthquake,0.14,0.2,0.168,54,reviewed,2019,8,16,5:28:12,California,Cobb
2019-08-16 04:01:27+00:00,36.0838333,-117.8633333,2.28,3.12,66,54,0.03437,0.16,2021-10-07T16:43:28.110Z,"9km ENE of Coso Junction, CA",earthquake,0.12,0.17,0.159,36,reviewed,2019,8,16,4:01:27,California,Inyokern
2019-08-16 02:09:40+00:00,40.6368,-107.8985,11.19,2.5,42.15871825,80,0.494,0.84,2019-11-02T15:26:10.040Z,"20 km NE of Maybell, Colorado",earthquake,3,8.5,0.057,40,reviewed,2019,8,16,2:09:40,Colorado,Craig
2019-08-16 00:56:14+00:00,35.6351667,-117.4295,8.07,3.29,63,58,0.03026,0.15,2021-10-07T16:30:59.430Z,"15km S of Searles Valley, CA",earthquake,0.13,0.23,0.18,111,reviewed,2019,8,16,0:56:14,California,Searles Valley
2019-08-16 00:47:34+00:00,35.9195,-117.745,7.84,2.55,54,20,0.03904,0.16,2021-09-20T21:32:50.840Z,"15km E of Little Lake, CA",earthquake,0.13,0.33,0.202,21,reviewed,2019,8,16,0:47:34,California,China Lake Acres
2019-08-16 00:02:36+00:00,45.8897,-111.3655,2.36,4.2,42.15871825,44,0.027,0.56,2020-04-01T02:35:48.852Z,"4 km NW of Manhattan, Montana",earthquake,1.3,4.8,0.052,36,reviewed,2019,8,16,0:02:36,Montana,Manhattan
2019-08-16 00:01:25+00:00,45.8574,-111.3792,5,3.4,42.15871825,73,0.057,0.42,2019-11-02T15:26:00.040Z,"3 km W of Manhattan, Montana",earthquake,1.2,1.7,0.053,46,reviewed,2019,8,16,0:01:25,Montana,Manhattan
2019-08-15 20:44:59+00:00,35.5683333,-117.393,4.43,2.95,61,42,0.02234,0.17,2021-10-07T16:48:41.330Z,"22km S of Trona, CA",earthquake,0.15,0.25,0.163,177,reviewed,2019,8,15,20:44:59,California,Searles Valley
2019-08-15 19:46:39+00:00,44.1276667,-110.3788333,7.39,3.51,33,103,0.2152,0.22,2020-06-19T17:40:22.280Z,"59 km NNE of Kelly, Wyoming",earthquake,0.41,1.22,0.188,20,reviewed,2019,8,15,19:46:39,Wyoming,Jackson
2019-08-15 19:22:03+00:00,36.083,-117.855,2.51,2.64,52,53,0.03451,0.16,2021-08-20T20:52:46.289Z,"9km ENE of Coso Junction, CA",earthquake,0.14,0.21,0.254,22,reviewed,2019,8,15,19:22:03,California,Inyokern
2019-08-15 18:49:24+00:00,35.6608333,-117.484,8.32,2.64,59,29,0.01616,0.13,2021-08-20T21:05:21.510Z,"14km SSW of Searles Valley, CA",earthquake,0.12,0.21,0.157,24,reviewed,2019,8,15,18:49:24,California,Searles Valley
2019-08-15 18:26:11+00:00,35.1995,-118.9335,13.33,2.62,51,33,0.1115,0.21,2019-08-16T02:28:52.140Z,"7km SSW of Lamont, CA",earthquake,0.19,0.6,0.191,113,reviewed,2019,8,15,18:26:11,California,Weedpatch
2019-08-15 17:06:37+00:00,35.6683333,-117.504,10.14,2.61,58,21,0.03133,0.13,2021-08-20T20:42:43.870Z,"14km SW of Searles Valley, CA",earthquake,0.12,0.18,0.118,27,reviewed,2019,8,15,17:06:37,California,Searles Valley
2019-08-15 16:49:37+00:00,36.963,-113.5168333,8.5,2.84,27,135,0.1106,0.18,2019-12-04T16:35:46.890Z,"16 km SSE of Saint George, Utah",earthquake,0.37,0.47,0.179,11,reviewed,2019,8,15,16:49:37,Utah,Saint George
